Date,1,0,2
2015-05-05,572300.0,471600.0,291500.0
2015-05-06,181500.0,506000.0,2634400.0
2015-05-07,143500.0,248400.0,1095600.0
2015-05-08,96200.0,308000.0,411200.0
2015-05-09,33300.0,0.0,0.0
2015-05-10,39700.0,0.0,834800.0
2015-05-11,300.0,116000.0,855800.0
2015-05-12,229200.0,227000.0,1250200.0
2015-05-13,149600.0,466200.0,1981200.0
2015-05-14,236400.0,374500.0,1511000.0
2015-05-15,698700.0,681400.0,1210200.0
2015-05-16,348900.0,215100.0,1342700.0
2015-05-17,265700.0,2000.0,809300.0
2015-05-18,166500.0,519100.0,1253100.0
2015-05-19,269100.0,351900.0,1365100.0
2015-05-20,194800.0,593900.0,1301900.0
2015-05-21,109300.0,218100.0,865000.0
2015-05-22,250000.0,317800.0,1223800.0
2015-05-23,135600.0,82700.0,1311900.0
2015-05-24,31800.0,0.0,1004200.0
2015-05-25,31200.0,418300.0,1205700.0
2015-05-26,162800.0,428500.0,1396700.0
2015-05-27,110300.0,251300.0,932000.0
2015-05-28,194700.0,756700.0,1059400.0
2015-05-29,266700.0,1813500.0,1454400.0
2015-05-30,241800.0,94000.0,1074200.0
2015-05-31,211500.0,0.0,993800.0
2015-06-01,180200.0,691100.0,1361200.0
2015-06-02,227000.0,339700.0,751800.0
2015-06-03,190300.0,284000.0,182500.0
2015-06-04,239000.0,446000.0,0.0
2015-06-05,208600.0,556600.0,0.0
2015-06-06,113100.0,86800.0,1266500.0
2015-06-07,42800.0,8300.0,464600.0
2015-06-08,32200.0,268600.0,610000.0
2015-06-09,74200.0,248800.0,0.0
2015-06-10,265000.0,354700.0,55000.0
2015-06-11,138700.0,283000.0,2068700.0
2015-06-12,120000.0,0.0,1519800.0
2015-06-13,40500.0,37200.0,1064300.0
2015-06-14,17500.0,47900.0,0.0
2015-06-15,365100.0,407100.0,0.0
2015-06-16,359700.0,147300.0,0.0
2015-06-17,283900.0,586000.0,1440700.0
2015-06-18,116000.0,179500.0,1409400.0
2015-06-19,283500.0,424200.0,1641300.0
2015-06-20,92500.0,86700.0,1578300.0
2015-06-21,135500.0,157500.0,1473600.0
2015-06-22,144200.0,469400.0,852500.0
2015-06-23,434800.0,379200.0,1642000.0
2015-06-24,152900.0,226300.0,945000.0
2015-06-25,179200.0,162800.0,1775300.0
2015-06-26,384600.0,285000.0,2243300.0
2015-06-27,35800.0,43700.0,1414800.0
2015-06-28,62900.0,23000.0,975000.0
2015-06-29,106100.0,350900.0,1060000.0
2015-06-30,998100.0,671300.0,1409000.0
2015-07-01,749500.0,1179100.0,1324800.0
2015-07-02,497400.0,359000.0,1811700.0
2015-07-03,348600.0,834400.0,1896900.0
2015-07-04,55100.0,49000.0,1798500.0
2015-07-05,116300.0,40100.0,1918700.0
2015-07-06,278900.0,297500.0,1801500.0
2015-07-07,260000.0,239500.0,1479500.0
2015-07-08,282900.0,245300.0,1627400.0
2015-07-09,291200.0,130600.0,2102300.0
2015-07-10,302100.0,172800.0,89600.0
2015-07-11,107800.0,8400.0,1083900.0
2015-07-12,0.0,3300.0,407300.0
2015-07-13,0.0,116300.0,1972200.0
2015-07-14,85600.0,188100.0,1496700.0
2015-07-15,607100.0,449500.0,1821100.0
2015-07-16,298100.0,427200.0,1300000.0
2015-07-17,327900.0,223600.0,2253900.0
2015-07-18,360600.0,112600.0,1427400.0
2015-07-19,45700.0,1000.0,1326100.0
2015-07-20,59700.0,261800.0,1220400.0
2015-07-21,270600.0,153600.0,1168500.0
2015-07-22,117600.0,281900.0,2215200.0
2015-07-23,204700.0,381800.0,1308700.0
2015-07-24,245600.0,167500.0,1294200.0
2015-07-25,45000.0,7500.0,1328300.0
2015-07-26,38600.0,42800.0,1125900.0
2015-07-27,262200.0,260200.0,1324700.0
2015-07-28,111500.0,163000.0,961000.0
2015-07-29,135300.0,137400.0,1165000.0
2015-07-30,137600.0,673300.0,1490700.0
2015-07-31,443600.0,255400.0,2134900.0
2015-08-01,137400.0,135600.0,1335100.0
2015-08-02,42700.0,84700.0,1018700.0
2015-08-03,67200.0,277100.0,1475800.0
2015-08-04,108700.0,224800.0,1458300.0
2015-08-05,168000.0,110600.0,805400.0
2015-08-06,162200.0,193200.0,785400.0
